Gene A	Gene B	Uniprot A	Uniprot B	Symbol A	Symbol B	p(Wrong)	p(No Interaction)	p(Interaction)
7059	9138	P49746	Q92888-2	THBS3	ARHGEF1	7.48219809818062e-6	0.00610023994604249	0.993892277855859
7059	23677	P49746	Q9P0V3	THBS3	SH3BP4	0.000252274313180223	0.00138280855725305	0.998364917129567
7059	54903	P49746	Q9NXB0-2	THBS3	MKS1	3.55231110156755e-8	0.0024276864933782	0.997572277983511
7059	23102	P49746	Q9UPU7-2	THBS3	TBC1D2B	5.6599411727415e-6	0.0632063787305021	0.936787961328325
7059	152992	P49746	Q8IYL2	THBS3	METTL19	7.77258487150138e-11	0.124111277775204	0.875888722147071
7059	55280	P49746	Q69YN2-3	THBS3	CWF19L1	0.0000615615297740814	0.150710042827684	0.849228395642542
7059	5498	P49746	P50336	THBS3	PPOX	3.22465141192369e-9	0.0578379214713804	0.942162075303968
7059	5889	P49746	O43502	THBS3	RAD51C	7.57466773916693e-8	0.125413813602037	0.874586110651286
7059	54101	P49746	P57078-2	THBS3	RIPK4	0.0000623398427917919	0.00663720168045768	0.99330045847675
7059	254394	P49746	Q9NXL9	THBS3	MCM9	3.01748402355279e-8	0.000678284140323025	0.999321685684837
7059	51750	P49746	Q9NZ71-2	THBS3	RTEL1	0.000495134457344954	0.207701558530038	0.791803307012617
7059	79585	P49746	P57737-2	THBS3	CORO7	0.00117733719820707	0.000274047564543665	0.998548615237249
64129	10419	Q9GZM7-2	O14744	TINAGL1	PRMT5	5.36711506430373e-16	0.109781093915155	0.890218906084845
64129	2783	Q9GZM7-2	P62879	TINAGL1	GNB2	2.93257642026161e-6	0.00636155558190385	0.993635511841676
64129	966	Q9GZM7-2	P13987	TINAGL1	CD59	0.0000777403148181442	0.00165821133537215	0.99826404834981
64129	83732	Q9GZM7-2	Q9BRS2	TINAGL1	RIOK1	1.84971420964536e-10	0.0000153818511588769	0.99998461796387
64129	3339	Q9GZM7-2	P98160	TINAGL1	HSPG2	8.03313048169364e-7	4.59259157465357e-7	0.999998737427794
64129	4017	Q9GZM7-2	Q9Y4K0	TINAGL1	LOXL2	0.0219460274871762	0.048628223371391	0.929425749141433
7205	8994	Q15654	Q9UGP4	TRIP6	LIMD1	2.21044069231829e-7	0.000246108944860445	0.99975367001107
7205	126374	Q15654	A6NIX2	TRIP6	WTIP	5.60892579168095e-6	8.05646833685995e-8	0.999994310509525
7205	26330	Q15654	O14556	TRIP6	GAPDHS	4.64024074025011e-9	0.0859651184873171	0.914034876872442
7205	3800	Q15654	O60282-2	TRIP6	KIF5C	4.09002284992454e-12	0.000265823013677018	0.999734176982233
7205	3799	Q15654	P33176	TRIP6	KIF5B	1.35131532345443e-11	0.00228383163718561	0.997716168349301
7205	3798	Q15654	Q12840	TRIP6	KIF5A	5.14859999522938e-12	0.000143596145880471	0.999856403848971
7205	79631	Q15654	Q7Z2Z2-2	TRIP6	EFTUD1	5.92028670764794e-9	9.26544284285607e-6	0.999990728636871
7205	3831	Q15654	Q07866-2	TRIP6	KLC1	1.35389375541198e-11	0.000197646726741476	0.99980235325972
7205	89953	Q15654	Q9NSK0-3	TRIP6	KLC4	7.47531855141436e-8	4.08312277645255e-6	0.999995842124038
7205	26000	Q15654	Q4KMP7	TRIP6	TBC1D10B	1.57961472420189e-10	0.249798703052328	0.75020129678971
7205	9260	Q15654	Q9NR12	TRIP6	PDLIM7	1.06464017840062e-7	0.00860332355718686	0.991396569978795
7205	84962	Q15654	Q96IF1	TRIP6	JUB	2.466612683247e-6	4.66820880836858e-7	0.999997066566436
7278	7203	Q13748	P49368	TUBA3C	CCT3	1.34178332682976e-12	0.194995694408652	0.805004305590007
7278	91875	Q13748	Q8N0Z6	TUBA3C	TTC5	1.50969831119984e-11	0.000760838804836541	0.999239161180066
7278	10190	Q13748	O14530	TUBA3C	TXNDC9	2.3538349293017e-11	0.000644700275726033	0.999355299700736
7278	255394	Q13748	Q8N4U5	TUBA3C	TCP11L2	2.67209830574623e-9	3.3145632106584e-7	0.999999665871581
7278	7846	Q13748	Q71U36	TUBA3C	TUBA1A	6.08944138242311e-13	0.00535734482665893	0.994642655172732
7278	84790	Q13748	Q9BQE3	TUBA3C	TUBA1C	1.41977757293867e-10	0.135888558869196	0.864111440988826
7278	91749	Q13748	Q5TF39	TUBA3C	KIAA1919	0.00830738688430911	0.000844707554911203	0.99084790556078
112714	10574	Q6PEY2	Q99832	TUBA3E	CCT7	1.21208994442137e-13	0.210758988725083	0.789241011274796
112714	7203	Q6PEY2	P49368	TUBA3E	CCT3	4.91462206121089e-13	0.243439334540158	0.756560665459351
112714	10576	Q6PEY2	P78371	TUBA3E	CCT2	3.49060216536746e-14	0.204952499593574	0.795047500406391
112714	255394	Q6PEY2	Q8N4U5	TUBA3E	TCP11L2	0.000816682767936354	0.000057532017114337	0.999125785214949
378807	112869	Q7RTX7	Q96ES7	CATSPER4	CCDC101	7.14494197149776e-12	0.00902105365142005	0.990978946341435
378807	7871	Q7RTX7	Q14BN4-2	CATSPER4	SLMAP	0.000190165980483777	0.0620478221790893	0.937762011840427
378807	9618	Q7RTX7	Q9BUZ4	CATSPER4	TRAF4	6.9089203270631e-8	0.0000840850253676551	0.999915845885429
57050	7018	Q9NQZ2	P02787	UTP3	TF	4.81134456678749e-12	0.00568076489686452	0.994319235098324
57050	7278	Q9NQZ2	Q13748	UTP3	TUBA3C	2.55362606118752e-11	0.0745743646665521	0.925425635307912
57050	1496	Q9NQZ2	P26232-2	UTP3	CTNNA2	1.88129172052152e-6	0.187322492796299	0.81267562591198
9525	329	O75351	Q13490	VPS4B	BIRC2	1.01785452561971e-10	0.0244184911778929	0.975581508720322
9525	3704	O75351	Q9BY32	VPS4B	ITPA	4.34403897924955e-6	0.00806858908893274	0.991927066872088
9525	51534	O75351	Q9NP79	VPS4B	VTA1	1.72894358428161e-11	0.000597793009198212	0.999402206973512
9525	100526737	O75351	B0LM41	VPS4B	RBM14-RBM4	0.00905933995140729	0.0313528817883706	0.959587778260222
9525	5578	O75351	P17252	VPS4B	PRKCA	0.000652727431766182	0.193161823861696	0.806185448706538
55062	10399	Q5MNZ9-2	P63244	WIPI1	GNB2L1	3.89867927727079e-13	0.000488445037877204	0.999511554961733
55062	79959	Q5MNZ9-2	Q8TAP6-2	WIPI1	CEP76	3.19557884917097e-9	0.000022371833110018	0.999977624971311
55062	6278	Q5MNZ9-2	P31151	WIPI1	S100A7	8.99962461426575e-10	0.218651841497312	0.781348157602725
55062	29128	Q5MNZ9-2	Q96T88	WIPI1	UHRF1	2.29463114654415e-8	0.0000130947124236301	0.999986882341265
49876	49856	UNKNOWN	Q9P2S5	WRAP73	WDR8	5.8869063963369e-14	5.66248307288133e-9	0.999999994337458
49876	23013	UNKNOWN	Q96T58	WRAP73	SPEN	2.57818435859369e-12	0.0000406212755311918	0.999959378721891
49876	54870	UNKNOWN	Q2TAL8	WRAP73	QRICH1	2.6609412019789e-10	0.000202247120517754	0.999797752613388
49876	80311	UNKNOWN	Q96M94	WRAP73	KLHL15	2.42409713451514e-10	0.0429935073732969	0.957006492384293
49876	85456	UNKNOWN	Q9C0C2	WRAP73	TNKS1BP1	6.53868182699139e-11	0.000430973572252939	0.99956902636236
49876	10137	UNKNOWN	Q9NTZ6	WRAP73	RBM12	6.88832190519266e-9	0.000516731989990014	0.999483261121688
49876	9662	UNKNOWN	Q66GS9	WRAP73	CEP135	2.83722313810855e-8	1.80545682780096e-7	0.999999791082086
49876	10534	UNKNOWN	O60232	WRAP73	SSSCA1	1.28794419834057e-7	0.068596978035419	0.931402893170161
49876	374659	UNKNOWN	Q8N4P3	WRAP73	HDDC3	3.5138260907012e-10	1.6532140211276e-9	0.999999997995403
49876	6386	UNKNOWN	O00560-2	WRAP73	SDCBP	3.91595180764611e-9	0.00650684267590537	0.993493153408143
49876	11080	UNKNOWN	Q9UDY4	WRAP73	DNAJB4	1.41784557199172e-8	0.0874287977588207	0.912571188062724
49876	10576	UNKNOWN	P78371	WRAP73	CCT2	1.75979004538022e-11	0.169812298560385	0.830187701422017
49876	79596	UNKNOWN	Q5W0B1	WRAP73	RNF219	1.96362836668355e-11	0.0334345913076249	0.966565408672739
49876	55749	UNKNOWN	Q8IX12-2	WRAP73	CCAR1	5.00382749444236e-12	0.0157829450586763	0.98421705493632
49876	117178	UNKNOWN	Q9Y2D8-2	WRAP73	SSX2IP	2.61429403705866e-9	6.6483843546376e-7	0.999999332547271
49876	114883	UNKNOWN	Q96SU4-2	WRAP73	OSBPL9	1.2071528161992e-10	0.0000156751219266974	0.999984324757358
49876	29068	UNKNOWN	Q8NCP5-2	WRAP73	ZBTB44	6.10241400443598e-6	7.75765095312047e-7	0.9999931218209
49876	5546	UNKNOWN	Q92733	WRAP73	PRCC	9.90308067379033e-8	0.00398766626222219	0.996012234706971
49876	2783	UNKNOWN	P62879	WRAP73	GNB2	0.000144341006411886	0.0365530455561387	0.963302613437449
49876	9125	UNKNOWN	Q92600	WRAP73	RQCD1	3.28115706720915e-9	0.0207472747166722	0.979252722002171
49876	8897	UNKNOWN	Q13615-2	WRAP73	MTMR3	3.02949377318568e-11	0.0607072918486146	0.939292708121091
49876	23274	UNKNOWN	Q2KHT3	WRAP73	CLEC16A	0.000162830438269383	0.000480217515890971	0.99935695204584
49876	55031	UNKNOWN	Q96K76	WRAP73	USP47	0.000136122377655438	0.206792028563529	0.793071849058815
49876	4848	UNKNOWN	Q9NZN8-4	WRAP73	CNOT2	1.19909410935916e-6	0.162691762177391	0.8373070387285
29068	9039	Q8NCP5-2	Q8TBC4-2	ZBTB44	UBA3	4.96294045393652e-11	0.0304257989660361	0.969574200984334
29068	79784	Q8NCP5-2	Q7Z406-2	ZBTB44	MYH14	5.25590880317942e-9	0.146084777300553	0.853915217443538
29068	7874	Q8NCP5-2	Q93009	ZBTB44	USP7	1.71480402445953e-11	0.0850030331490566	0.914996966833795
29068	23513	Q8NCP5-2	Q14160-3	ZBTB44	SCRIB	1.4507435954457e-11	0.0386938836684303	0.961306116317062
29068	8883	Q8NCP5-2	Q13564	ZBTB44	NAE1	6.625586297851e-13	0.00339133461833379	0.996608665381004
29068	9903	Q8NCP5-2	Q9UJP4-2	ZBTB44	KLHL21	1.51228173437177e-10	1.69442535073724e-6	0.999998305423421
29068	27252	Q8NCP5-2	Q9Y2M5	ZBTB44	KLHL20	0.0000296528860792708	0.153155140685664	0.846815206428257
29068	54876	Q8NCP5-2	Q9NXF7	ZBTB44	DCAF16	2.40675735434242e-7	0.00770248383734283	0.992297275486922
29068	23382	Q8NCP5-2	Q96HN2-2	ZBTB44	AHCYL2	6.16194344524445e-9	0.221427482646274	0.778572511191783
29068	81559	Q8NCP5-2	Q96F44-3	ZBTB44	TRIM11	4.20872099443533e-6	0.110925185213125	0.88907060606588
7567	10155	P17023-2	Q13263	ZNF19	TRIM28	1.11363151379644e-13	0.0283762935856149	0.971623706414274
7567	56658	P17023-2	Q9HCM9-2	ZNF19	TRIM39	9.42832913839309e-12	4.02287244498514e-6	0.999995977118127
8837	440503	O15519	Q00G26	CFLAR	PLIN5	1.9381149998278e-10	0.000181643931012501	0.999818355875176
8837	841	O15519	Q14790-2	CFLAR	CASP8	2.38639357619629e-7	0.0000292921456122136	0.99997046921503
171017	7278	Q8TF68-2	Q13748	ZNF384	TUBA3C	2.13190363470144e-11	0.0958100149563111	0.90418998502237
171017	7205	Q8TF68-2	Q15654	ZNF384	TRIP6	1.78399624933657e-8	0.0901377162504486	0.909862265909589
8233	51121	Q15696	Q9UNX3	ZRSR2	RPL26L1	9.44585864713617e-13	0.0339080496434372	0.966091950355618
8233	10081	Q15696	Q8N8D1	ZRSR2	PDCD7	5.03782436677458e-7	4.09146742273535e-7	0.999999087070821
8233	23451	Q15696	O75533	ZRSR2	SF3B1	4.07479693783082e-12	0.00366293014580906	0.996337069850116
8233	84991	Q15696	Q96I25	ZRSR2	RBM17	1.49582443765979e-14	0.0534962856690057	0.946503714330979
8233	10992	Q15696	Q13435	ZRSR2	SF3B2	9.50011853247393e-11	0.0124247717820029	0.987575228122996
8233	708	Q15696	Q07021	ZRSR2	C1QBP	3.61819010451897e-11	0.162290724593475	0.837709275370343
8233	6732	Q15696	Q96SB4	ZRSR2	SRPK1	1.04106288520541e-8	0.00879568845392516	0.991204301135446
8233	6733	Q15696	P78362-2	ZRSR2	SRPK2	7.73817763173359e-13	0.0475256663706016	0.952474333628625
8233	4736	Q15696	P62906	ZRSR2	RPL10A	5.98460224767891e-13	0.248821411521897	0.751178588477505
8233	11066	Q15696	Q16560-2	ZRSR2	SNRNP35	1.20129860216983e-7	1.64692783957514e-8	0.999999863400861
8233	22950	Q15696	Q9BWU0	ZRSR2	SLC4A1AP	2.57146351146932e-13	0.0024609256100146	0.997539074389728
8233	10291	Q15696	Q15459	ZRSR2	SF3A1	8.9884462592758e-14	0.00862341204936012	0.99137658795055
8233	984	Q15696	E7ESP2	ZRSR2	CDK11B	8.21716134423483e-9	0.000533703325947442	0.999466288456891
8233	85437	Q15696	Q8TBF4	ZRSR2	ZCRB1	0.000197563571650522	0.0681596909552162	0.931642745473133
8233	65265	Q15696	Q9H7E9-2	ZRSR2	C8orf33	0.00028494639429873	0.201600267101759	0.798114786503942
8233	23560	Q15696	Q9BZE4	ZRSR2	GTPBP4	2.0908683077354e-11	0.0604726224924299	0.939527377486661
8233	90324	Q15696	Q96F63	ZRSR2	CCDC97	1.07134867122112e-6	3.30446617949128e-6	0.999995624185149
8233	10181	Q15696	P52756	ZRSR2	RBM5	7.35280820379802e-10	0.000786123171202029	0.999213876093517
8233	154007	Q15696	Q6IEG0	ZRSR2	SNRNP48	0.0000122806994701985	5.06669971814939e-7	0.999987212630558
8233	9092	Q15696	O43290	ZRSR2	SART1	6.16652632967968e-10	0.0684439223220806	0.931556077061267
8233	55599	Q15696	Q96LT9	ZRSR2	RNPC3	2.88040678321954e-12	3.76778913416448e-8	0.999999962319228
8233	23548	Q15696	Q6PID6	ZRSR2	TTC33	1.51681429414342e-6	0.000238967409081789	0.999759515776624
8233	7310	Q15696	Q15695	ZRSR2	ZRSR1	1.47372466975061e-10	5.85403773024292e-10	0.999999999267224
8233	10946	Q15696	Q12874	ZRSR2	SF3A3	1.82341889502257e-9	0.00203037928501236	0.997969618891569
8233	10523	Q15696	Q8IWX8	ZRSR2	CHERP	7.70428446546512e-13	0.00464885347064762	0.995351146528582
8233	6138	Q15696	P61313	ZRSR2	RPL15	3.43472777099825e-13	0.156371118863474	0.843628881136182
8233	23210	Q15696	Q6NYC1-2	ZRSR2	JMJD6	3.60045260773932e-8	0.00673104013142415	0.99326892386405
8233	23350	Q15696	O15042-2	ZRSR2	U2SURP	2.78034517845512e-16	0.00162474746852757	0.998375252531472
8233	253635	Q15696	Q8N954	ZRSR2	CCDC75	0.0063909258185675	0.00483183432749707	0.988777239853935
8233	3034	Q15696	P42357	ZRSR2	HAL	6.35003695705265e-11	0.0258484580341134	0.974151541902386
8233	5271	Q15696	P50452	ZRSR2	SERPINB8	0.00360640111369194	0.000201543807397939	0.99619205507891
8233	117178	Q15696	Q9Y2D8-2	ZRSR2	SSX2IP	1.78417554034684e-6	1.49684079173352e-6	0.999996718983668
8233	4820	Q15696	P30414	ZRSR2	NKTR	2.83880960087795e-11	0.0000516673129206608	0.999948332658691
8233	144108	Q15696	Q68D10-2	ZRSR2	SPTY2D1	3.25268592642765e-11	0.0589361050256768	0.941063894941796
8233	55954	Q15696	Q9UDW3	ZRSR2	ZMAT5	0.00017440893333259	2.3956321458761e-8	0.999825567110346
8233	80036	Q15696	Q9HCF6-11	ZRSR2	TRPM3	0.00631336227949142	0.00468008134143989	0.989006556379069
55584	9883	Q9UGM1	Q96HA1	CHRNA9	POM121	4.71670375172626e-11	0.021801200310469	0.978198799642364
55584	23240	Q9UGM1	A2VDJ0-5	CHRNA9	KIAA0922	4.40127128234836e-11	0.187312774563913	0.812687225392075
55584	143684	Q9UGM1	Q5HYJ3	CHRNA9	FAM76B	0.0148807014708768	0.00139660939160641	0.983722689137517
55584	57532	Q9UGM1	Q7Z417	CHRNA9	NUFIP2	3.23318762062865e-14	0.125908780500079	0.874091219499889
55584	7779	Q9UGM1	Q9Y6M5	CHRNA9	SLC30A1	2.35000426960258e-8	0.0000923718918333087	0.999907604608124
55584	23384	Q9UGM1	Q69YQ0	CHRNA9	SPECC1L	1.86747107521774e-12	0.118707552435814	0.881292447562319
55584	56996	Q9UGM1	Q9BXP2	CHRNA9	SLC12A9	2.28772441439332e-11	0.0583410969520552	0.941658903025067
55584	51075	Q9UGM1	Q9Y320-2	CHRNA9	TMX2	1.08607250661854e-8	0.0700594347688113	0.929940554370464
55584	51108	Q9UGM1	Q9H1A3-2	CHRNA9	METTL9	8.78573027722268e-16	0.0171321976974313	0.982867802302568
55584	81831	Q9UGM1	Q8NC67	CHRNA9	NETO2	1.36261416709975e-8	0.0869672388436177	0.913032747530241
55584	3799	Q9UGM1	P33176	CHRNA9	KIF5B	3.26181016017202e-14	0.14308383102804	0.856916168971927
55584	3798	Q9UGM1	Q12840	CHRNA9	KIF5A	2.02600977449166e-7	0.0838477205485861	0.916152076850436
55584	25912	Q9UGM1	Q9BWL3-2	CHRNA9	C1orf43	1.92815386448115e-9	0.0012473678065467	0.998752630265299
55584	9236	Q9UGM1	Q9ULG6-2	CHRNA9	CCPG1	4.73489925491927e-15	0.015021915326112	0.984978084673883
55584	84892	Q9UGM1	Q8NAT1	CHRNA9	C3orf39	1.08688740748737e-13	0.0944037467030358	0.905596253296856
55584	10970	Q9UGM1	Q07065	CHRNA9	CKAP4	2.17215615529691e-8	0.158898516336996	0.841101461941442
55584	55116	Q9UGM1	Q9GZU3	CHRNA9	TMEM39B	0.0000307277228296357	0.00199044002496345	0.997978832252207
55584	64837	Q9UGM1	Q9H0B6	CHRNA9	KLC2	4.00174046828803e-10	0.000652583994485503	0.99934741560534
55584	89953	Q9UGM1	Q9NSK0-3	CHRNA9	KLC4	1.62211438884242e-8	0.000126648879646437	0.99987333489921
55584	51635	Q9UGM1	Q9Y394-2	CHRNA9	DHRS7	0.0000201739205074573	0.00453613045464928	0.995443695624843
55584	64924	Q9UGM1	Q8TAD4	CHRNA9	SLC30A5	1.1910492856457e-7	0.00016741664741228	0.999832464247659
55584	55379	Q9UGM1	Q96AG4	CHRNA9	LRRC59	8.18334897147579e-10	0.203590611233822	0.796409387947843
55584	205428	Q9UGM1	Q8NDZ4	CHRNA9	C3orf58	1.48922614039331e-9	0.238119246127671	0.761880752383103
55584	57326	Q9UGM1	Q96AQ6-2	CHRNA9	PBXIP1	3.16046178957834e-10	0.000932170804502819	0.999067828879451
55584	493856	Q9UGM1	Q8N5K1	CHRNA9	CISD2	6.22844340043911e-10	0.000203673711374534	0.999796325665781
55584	9620	Q9UGM1	Q9NYQ6	CHRNA9	CELSR1	7.11905341330957e-14	0.170013733328901	0.829986266671028
55584	221496	Q9UGM1	Q8NC56	CHRNA9	LEMD2	1.11766195970966e-13	0.000772979749501478	0.999227020250387
55584	80856	Q9UGM1	Q9C0E8-2	CHRNA9	KIAA1715	8.74167239753338e-13	0.000368146118403136	0.999631853880723
55584	51280	Q9UGM1	Q8NBJ4-2	CHRNA9	GOLM1	7.2456498613477e-10	0.000505766427591213	0.999494232847844
55584	29102	Q9UGM1	Q9NRR4-2	CHRNA9	DROSHA	0.00012313993414441	0.000449550507412319	0.999427309558443
55584	84514	Q9UGM1	Q8N2G8	CHRNA9	GHDC	2.20706252631711e-10	0.00509459492531154	0.994905404853982
55584	10385	Q9UGM1	Q8WVV5-2	CHRNA9	BTN2A2	0.00457653785641162	0.162613079608022	0.832810382535566
55584	9653	Q9UGM1	Q7LGA3	CHRNA9	HS2ST1	6.06455323433351e-14	0.0768160913848265	0.923183908615113
55584	2052	Q9UGM1	P07099	CHRNA9	EPHX1	7.99576332072956e-11	0.191650663612867	0.808349336307175
55584	3162	Q9UGM1	P09601	CHRNA9	HMOX1	4.67938518264394e-9	0.23451277277306	0.765487222547555
55584	57655	Q9UGM1	Q96CP6-2	CHRNA9	GRAMD1A	1.94511287826162e-11	0.0225041040182068	0.977495895962342
55584	1388	Q9UGM1	Q99941-2	CHRNA9	ATF6B	2.87288068440497e-7	0.0473472805822418	0.95265243212969
55584	3156	Q9UGM1	P04035-2	CHRNA9	HMGCR	1.07229413671382e-13	0.0657598213144183	0.934240178685474
55584	83590	Q9UGM1	Q9BVT8	CHRNA9	TMUB1	0.0000209272647849617	0.0136913046781259	0.986287768057089
55584	84919	Q9UGM1	Q5SWA1	CHRNA9	PPP1R15B	4.06519614168259e-8	0.000765079700778567	0.99923487964726
55584	55219	Q9UGM1	Q8N5G2	CHRNA9	TMEM57	2.66003672480045e-9	0.125516831408406	0.874483165931557
55584	1111	Q9UGM1	O14757	CHRNA9	CHEK1	4.72189919818821e-10	0.000016884417403996	0.999983115110406
55584	55676	Q9UGM1	Q6NXT4-2	CHRNA9	SLC30A6	1.73210901634742e-7	0.00016700389092785	0.999832822898171
55584	286410	Q9UGM1	Q8NB49-2	CHRNA9	ATP11C	2.53229198164171e-10	0.0183920240692327	0.981607975677538
55584	9394	Q9UGM1	O60243	CHRNA9	HS6ST1	0.00015369302605519	0.00336032478330669	0.996485982190638
55584	2530	Q9UGM1	Q9BYC5	CHRNA9	FUT8	3.3610218896315e-12	0.166603627503494	0.833396372493145
55584	51114	Q9UGM1	Q9Y397	CHRNA9	ZDHHC9	1.01472312916969e-7	0.00726708941544686	0.99273280911224
55584	5140	Q9UGM1	Q13370	CHRNA9	PDE3B	7.15569936773339e-10	0.0174759436260427	0.982524055658387
55584	55254	Q9UGM1	Q9NV64	CHRNA9	TMEM39A	2.85551606762588e-7	0.017667020259492	0.982332694188901
55584	57231	Q9UGM1	Q9Y5W7-2	CHRNA9	SNX14	1.09652664859505e-7	0.000355658288036225	0.999644232059299
55584	148867	Q9UGM1	Q8NEW0	CHRNA9	SLC30A7	7.26961343079542e-14	0.00258779857404346	0.997412201425884
55584	118987	Q9UGM1	Q8NEN9	CHRNA9	PDZD8	1.99625578781571e-6	0.100980750327719	0.899017253416494
55584	202052	Q9UGM1	Q9H819	CHRNA9	DNAJC18	7.27782107500136e-11	7.2417781321019e-6	0.99999275814909
55584	51290	Q9UGM1	Q96RQ1	CHRNA9	ERGIC2	3.85890994034275e-7	0.0838299733976103	0.916169640711396
55584	11079	Q9UGM1	O15258	CHRNA9	RER1	4.2226752188707e-10	0.0978526750791685	0.902147324498564
55584	10652	Q9UGM1	O15498	CHRNA9	YKT6	6.43417796486724e-8	0.0179300390958693	0.982069896562351
55584	57506	Q9UGM1	Q7Z434	CHRNA9	MAVS	0.00388955206445077	0.049580032264323	0.946530415671226
55584	10712	Q9UGM1	P81408-2	CHRNA9	FAM189B	4.99681253633752e-10	0.0549413050573361	0.945058694442983
55584	90580	Q9UGM1	Q9BSF4	CHRNA9	C19orf52	1.78090953168534e-10	0.00176511428436466	0.998234885537544
55584	65992	Q9UGM1	Q96HY6-2	CHRNA9	DDRGK1	0.0000109075228463912	0.0607862397729035	0.93920285270425
55584	9451	Q9UGM1	Q9NZJ5	CHRNA9	EIF2AK3	6.77472240226187e-12	0.000762450199143015	0.999237549794082
55584	7982	Q9UGM1	Q9NRC1-4	CHRNA9	ST7	1.71974220045412e-8	0.00269873349873925	0.997301249303839
55584	100510688	Q9UGM1	Q5SP12	CHRNA9	LOC100510688	1.36264218345242e-13	0.0243173976784774	0.975682602321386
55584	144404	Q9UGM1	A0PK00	CHRNA9	TMEM120B	0.00321327317588404	0.00114135046816625	0.99564537635595
55584	9053	Q9UGM1	Q14244	CHRNA9	MAP7	0.0093110938118762	0.00699366620379912	0.983695239984325
55584	84277	Q9UGM1	Q96LL9	CHRNA9	DNAJC30	0.000143086563847364	0.0000170891316865659	0.999839824304466
55584	253558	Q9UGM1	Q6UWP7	CHRNA9	LCLAT1	0.00331636459444294	0.0664111528672614	0.930272482538296
83548	25839	Q96JB2-2	Q9H9E3	COG3	COG4	4.4165764431685e-10	2.55722009108289e-6	0.999997442338251
83548	57511	Q96JB2-2	Q9Y2V7	COG3	COG6	4.30042050059111e-11	1.33865776411312e-6	0.999998661299232
83548	91949	Q96JB2-2	P83436	COG3	COG7	1.00895887806763e-11	7.49833625314797e-9	0.999999992491574
83548	115106	Q96JB2-2	Q96CS2	COG3	HAUS1	0.000538827313779215	0.217966591826695	0.781494580859526
83548	84342	Q96JB2-2	Q96MW5	COG3	COG8	7.53788988347303e-11	1.05893638021695e-8	0.999999989335257
83548	10466	Q96JB2-2	Q9UP83-2	COG3	COG5	1.42386533624673e-8	9.40861276227596e-7	0.999999044900071
83548	22796	Q96JB2-2	Q14746	COG3	COG2	4.84506505159678e-12	3.25541191107294e-8	0.999999967441036
83548	343099	Q96JB2-2	E9PFB9	COG3	CCDC18	2.65193514700073e-10	3.76118065902975e-9	0.999999995973626
83548	9382	Q96JB2-2	Q8WTW3	COG3	COG1	2.69346496685505e-11	7.97709810884484e-9	0.999999991995967
83548	6903	Q96JB2-2	Q15814	COG3	TBCC	1.22759033267423e-8	0.00103549961748563	0.998964488106611
83548	54930	Q96JB2-2	Q9H6D7	COG3	HAUS4	2.11098927004917e-12	0.00604649913227423	0.993953500865615
83548	11190	Q96JB2-2	Q9BV73-2	COG3	CEP250	6.69765478231196e-12	0.0123868687361311	0.987613131257171
83548	79441	Q96JB2-2	Q68CZ6	COG3	HAUS3	4.61578231374396e-11	0.011587399452916	0.988412600500926
83548	55907	Q96JB2-2	Q8NFW8	COG3	CMAS	1.53776290695754e-6	0.124338898819047	0.875659563418047
54504	1727	Q9H3G5	P00387-2	CPVL	CYB5R3	5.16838017158517e-6	0.00025767119579686	0.999737160424032
54504	51251	Q9H3G5	Q9H0P0-1	CPVL	NT5C3	1.57285869797954e-6	0.0566666036170783	0.943331823524224
54504	26355	Q9H3G5	Q96A26	CPVL	FAM162A	1.58785165548243e-8	0.13479295629152	0.865207027829963
54504	169714	Q9H3G5	Q6ZRP7	CPVL	QSOX2	1.17951682644605e-9	0.0827092807046905	0.917290718115793
54504	54940	Q9H3G5	Q9NX40	CPVL	OCIAD1	2.70654165468557e-9	0.0680423117118944	0.931957685581564
54504	80775	Q9H3G5	Q53S58	CPVL	TMEM177	3.31153179388128e-7	0.0546113611301874	0.945388307716633
54504	79694	Q9H3G5	Q5SRI9	CPVL	MANEA	7.67334865445968e-11	0.0939430305549512	0.906056969368315
54504	10367	Q9H3G5	Q9BPX6-2	CPVL	CBARA1	9.00239285387449e-7	0.154582682584469	0.845416417176245
54504	57106	Q9H3G5	Q8WUY8	CPVL	NAT14	6.13578445570901e-9	0.00580365267176304	0.994196341192452
83716	3326	Q9H0B8-2	P08238	CRISPLD2	HSP90AB1	1.41462101069176e-13	0.223630879855874	0.776369120143985
55308	29118	Q9NUU7	Q9UHL0-2	DDX19A	DDX25	5.55747882199187e-10	5.75924562983679e-10	0.999999998868327
55308	11269	Q9NUU7	Q9UMR2-2	DDX19A	DDX19B	5.12046811587381e-14	8.00200440111065e-10	0.999999999199748
